pathway_model,metabolite,n_samples,spearman_rho,p_value,q_value_FDR,significant_p_0_05,significant_FDR_0_05
CORE_TAL,dimethylglycine,193,-0.04791523596853268,0.508153392973792,0.8138579325176523,False,False
CORE_TK_var2,pyruvate,193,0.0478907576596668,0.5083703557451582,0.8140246460111192,False,False
CORE_ASMO,valine betaine,193,-0.047860388147843935,0.5086396019969168,0.8142749854831884,False,False
CORE_EMP,N-acetylhistidine,193,-0.047844853308476806,0.5087773575149366,0.8143147586324284,False,False
CORE_ED_var1,quinate,193,0.04777659356843333,0.5093828820277484,0.8148734915792567,False,False
CORE_ED_var2,quinate,193,0.04777659356843333,0.5093828820277484,0.8148734915792567,False,False
CORE_EMP,"5alpha-pregnan-3beta,20alpha-diol disulfate",193,0.04776729302543416,0.5094654150763822,0.8148734915792567,False,False
CORE_ED_var1,lysine,193,-0.04766412414724255,0.5103814017416228,0.8159766502683626,False,False
CORE_ED_var2,lysine,193,-0.04766412414724255,0.5103814017416228,0.8159766502683626,False,False
CORE_TK_var1,N6-carboxyethyllysine,193,0.047580257464879004,0.5111266426013751,0.8164472724683006,False,False
CORE_EMP2,glycocholenate sulfate*,193,-0.04754854174456492,0.5114086159501152,0.8164472724683006,False,False
CORE_TK_var2,p-cresol,193,-0.04754353399925218,0.5114531454229386,0.8164472724683006,False,False
CORE_ASMO,homocitrulline,193,0.04753654993274541,0.5115152519348004,0.8164472724683006,False,False
CORE_EMP2,diaminopimelate,193,0.04751515677581325,0.5117055170338575,0.8164472724683006,False,False
CORE_EMP,4-cholesten-3-one,193,0.047500133539875,0.511839151634502,0.8164472724683006,False,False
CORE_EMP,L-urobilin,193,0.04748844880081192,0.5119431021471058,0.8164472724683006,False,False
CORE_EMP_alt,4-cholesten-3-one,193,0.04748511030393675,0.5119728043006222,0.8164472724683006,False,False
CORE_EMP2,N-acetyltaurine,193,-0.04748095699722525,0.512009756951711,0.8164472724683006,False,False
CORE_TAL,eicosanoylsphingosine (d20:1)*,193,-0.04746749503321501,0.512129539741662,0.8164472724683006,False,False
CORE_EMP1,2-hydroxybutyrate/2-hydroxyisobutyrate,193,-0.04745990311115831,0.5121970980629011,0.8164472724683006,False,False
CORE_EMP,glycochenodeoxycholate,193,0.04744504834143475,0.5123292997052835,0.8164472724683006,False,False
CORE_ASMO,LAHSA (18:2/OH-18:0)*,193,-0.04744471521503091,0.5123322646023906,0.8164472724683006,False,False
CORE_TK_var1,stearoylcarnitine (C18),193,0.047443398891706165,0.512343980251766,0.8164472724683006,False,False
CORE_EMP_alt,N-acetylglutamate,193,0.047440040596121995,0.5123738706588364,0.8164472724683006,False,False
CORE_EMP_alt,indole-3-carboxylate,193,0.047356578174242825,0.5131170150899829,0.8174508311970303,False,False
CORE_TK_var1,3-(3-hydroxyphenyl)propionate sulfate,193,0.047228046044548895,0.5142625459136172,0.8188663717695546,False,False
CORE_EMP,oleoyl-oleoyl-glycerol (18:1/18:1)  [1]*,193,-0.0472080150632979,0.5144411889531169,0.8188663717695546,False,False
CORE_ASMO,spermidine,193,0.047198211499060394,0.5145286321062986,0.8188663717695546,False,False
CORE_TK_var2,agmatine,193,-0.04718466527590803,0.514649470617601,0.8188663717695546,False,False
CORE_EMP_alt,4-guanidinobutanoate,193,-0.04715300857500923,0.5149319199249881,0.8188663717695546,False,False
CORE_TAL,enterolactone,193,-0.04715288031882751,0.5149330644224327,0.8188663717695546,False,False
CORE_EMP1,1-methylxanthine,193,0.047127659580680735,0.5151581478244233,0.8188663717695546,False,False
CORE_EMP2,oleoyl-linoleoyl-glycerol (18:1/18:2) [2],193,-0.04706281008911278,0.5157371321503643,0.8188663717695546,False,False
CORE_TK_var1,leucylalanine,193,-0.04702274810989243,0.5160949778073413,0.8188663717695546,False,False
CORE_ASDO,4-methylcatechol sulfate,193,0.047018766690341995,0.5161305480230826,0.8188663717695546,False,False
CORE_ASDO_var2,4-methylcatechol sulfate,193,0.047018766690341995,0.5161305480230826,0.8188663717695546,False,False
CORE_TK_var2,hyocholate,193,0.04701438224453821,0.5161697203562837,0.8188663717695546,False,False
CORE_ED_var1,indolelactate,193,0.047014300824806905,0.5161704478060939,0.8188663717695546,False,False
CORE_ED_var2,indolelactate,193,0.047014300824806905,0.5161704478060939,0.8188663717695546,False,False
CORE_EMP1,11-ketoetiocholanolone sulfate,193,-0.04700077260421694,0.5162913238846135,0.8188663717695546,False,False
CORE_ED_var1,N-acetyl-cadaverine,193,0.04698313774551531,0.5164489150668949,0.8188663717695546,False,False
CORE_ED_var2,N-acetyl-cadaverine,193,0.04698313774551531,0.5164489150668949,0.8188663717695546,False,False
CORE_EMP_alt,hesperetin,193,0.04698099727578654,0.5164680447263663,0.8188663717695546,False,False
CORE_TK_var1,"1,7-dimethylurate",193,0.04697932802734896,0.5164829632720749,0.8188663717695546,False,False
CORE_EMP1,ciliatine (2-aminoethylphosphonate),193,0.04695986824996217,0.5166568971590155,0.8188663717695546,False,False
CORE_EMP1,argininate*,193,-0.0469565291190026,0.5166867457495388,0.8188663717695546,False,False
CORE_TK_var2,arabonate/xylonate,193,0.046934258319534204,0.516885847757626,0.8188663717695546,False,False
CORE_EMP_alt,mannitol/sorbitol,193,0.04692509703554282,0.5169677615178888,0.8188663717695546,False,False
CORE_TK_var1,N6-formyllysine,193,-0.04691589658672079,0.5170500321758167,0.8188663717695546,False,False
CORE_ASDO,gamma-glutamylleucine,193,0.04688990740459421,0.5172824644694148,0.8188663717695546,False,False
CORE_ASDO_var2,gamma-glutamylleucine,193,0.04688990740459421,0.5172824644694148,0.8188663717695546,False,False
CORE_TK_var2,phenol sulfate,193,0.04687917312109395,0.5173784813847572,0.8188663717695546,False,False
CORE_ED_var1,threonine,193,-0.046862258829493436,0.5175297963253969,0.8188663717695546,False,False
CORE_ED_var2,threonine,193,-0.046862258829493436,0.5175297963253969,0.8188663717695546,False,False
CORE_ED_var1,N-methylproline,193,0.04684143115890255,0.5177161514947887,0.8188663717695546,False,False
CORE_ED_var2,N-methylproline,193,0.04684143115890255,0.5177161514947887,0.8188663717695546,False,False
CORE_ED_var1,myo-inositol,193,-0.04679352751654352,0.5181448990708684,0.8188663717695546,False,False
CORE_ED_var2,myo-inositol,193,-0.04679352751654352,0.5181448990708684,0.8188663717695546,False,False
CORE_EMP1,lactosyl-N-palmitoyl-sphingosine (d18:1/16:0),193,0.04677788561266541,0.5182849368075771,0.8188663717695546,False,False
CORE_ED_var1,pyruvate,193,0.046774802132707134,0.5183125446604018,0.8188663717695546,False,False
CORE_ED_var2,pyruvate,193,0.046774802132707134,0.5183125446604018,0.8188663717695546,False,False
CORE_ASDO,"1,2-dilinolenoyl-digalactosylglycerol (18:3/18:3)",193,-0.046773951706775514,0.5183201590582386,0.8188663717695546,False,False
CORE_ASDO_var2,"1,2-dilinolenoyl-digalactosylglycerol (18:3/18:3)",193,-0.046773951706775514,0.5183201590582386,0.8188663717695546,False,False
CORE_EMP_alt,daidzein,193,0.046750640991400035,0.5185288968799158,0.8188897597444981,False,False
CORE_EMP1,1-(1-enyl-stearoyl)-GPE (P-18:0)*,193,-0.046729468213751596,0.5187185276985758,0.8188897597444981,False,False
CORE_TK_var2,N-palmitoyl-sphingosine (d18:1/16:0),193,0.046715586774210775,0.5188428740271788,0.8188897597444981,False,False
CORE_EMP,hydroxymethylpyrimidine,193,-0.04671224827733561,0.518872781693354,0.8188897597444981,False,False
CORE_TK_var2,xanthosine,193,-0.04670890978046044,0.5189026902429779,0.8188897597444981,False,False
CORE_EMP,hesperetin,193,0.04666050157577052,0.519336463466955,0.8193950064589104,False,False
CORE_TK_var1,laurate (12:0),193,-0.04659373163826718,0.5199350759283181,0.8201600541546435,False,False
CORE_EMP2,indoleacetate,193,-0.04655452372775453,0.5202867510242067,0.8203916278209739,False,False
CORE_TK_var2,allantoin,193,-0.0465520004273276,0.520309387916408,0.8203916278209739,False,False
CORE_EMP_alt,2-methylcitrate/homocitrate,193,-0.046530319615308895,0.5205039103628611,0.8204439233607607,False,False
CORE_TK_var2,gamma-glutamylphenylalanine,193,0.04651446174853417,0.520646212291973,0.8204439233607607,False,False
CORE_TK_var1,arachidonate (20:4n6),193,-0.046510269216388005,0.5206838376625349,0.8204439233607607,False,False
CORE_EMP,phenol sulfate,193,-0.046473545750761174,0.5210134673342914,0.8207839944112953,False,False
CORE_TK_var1,1-linoleoyl-GPE (18:2)*,193,-0.04641846055232092,0.5215081116504283,0.8210080855305578,False,False
CORE_TK_var1,gamma-glutamyl-epsilon-lysine,193,-0.04638843343890346,0.5217778447288969,0.8210080855305578,False,False
CORE_EMP_alt,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,193,0.046385075583569246,0.5218080127145788,0.8210080855305578,False,False
CORE_TK_var1,delta-tocopherol,193,-0.046354213831652745,0.5220853256829714,0.8210080855305578,False,False
CORE_EMP2,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,193,0.046346682869504836,0.5221530076973342,0.8210080855305578,False,False
CORE_ED_var1,vanillactate,193,0.04634573259883947,0.5221615482564187,0.8210080855305578,False,False
CORE_ED_var2,vanillactate,193,0.04634573259883947,0.5221615482564187,0.8210080855305578,False,False
CORE_ED_var1,5-(2-Hydroxyethyl)-4-methylthiazole,193,0.046343649831780374,0.5221802673777965,0.8210080855305578,False,False
CORE_ED_var2,5-(2-Hydroxyethyl)-4-methylthiazole,193,0.046343649831780374,0.5221802673777965,0.8210080855305578,False,False
CORE_EMP1,"glycosyl ceramide (d18:1/20:0, d16:1/22:0)*",193,-0.046289537709827785,0.522666726554269,0.8215938168939382,False,False
CORE_ASMO,laurate (12:0),193,-0.046275030915719835,0.5227971795197163,0.8216197992364772,False,False
CORE_EMP,2-keto-3-deoxy-gluconate,193,0.04623736639226004,0.5231359567907549,0.8219730981208985,False,False
CORE_TAL,11-ketoetiocholanolone sulfate,193,-0.046209036175664985,0.5233908493700684,0.8220396744637608,False,False
CORE_EMP,1-stearoyl-GPS (18:0)*,193,-0.046207319907844775,0.5234062930029936,0.8220396744637608,False,False
CORE_TK_var2,2-aminoadipate,193,-0.046153050050745145,0.5238947535044394,0.8222711237879258,False,False
CORE_ASDO,"ceramide (d18:1/17:0, d17:1/18:0)*",193,0.0461529445251243,0.5238957035226732,0.8222711237879258,False,False
CORE_ASDO_var2,"ceramide (d18:1/17:0, d17:1/18:0)*",193,0.0461529445251243,0.5238957035226732,0.8222711237879258,False,False
CORE_TAL,N-acetylcitrulline,193,0.04607895509183169,0.524562025756414,0.8231378002078454,False,False
CORE_TAL,nervonate (24:1n9)*,193,0.046039628252533264,0.5249163643415298,0.8231868319802991,False,False
CORE_ED_var1,harmane,193,0.04603748307409435,0.5249356961005818,0.8231868319802991,False,False
CORE_ED_var2,harmane,193,0.04603748307409435,0.5249356961005818,0.8231868319802991,False,False
CORE_EMP2,1-linoleoyl-2-linolenoyl-galactosylglycerol (18:2/18:3)*,193,-0.046001148442925056,0.5252631887440846,0.8235213298309431,False,False
CORE_TK_var2,fructose,193,0.0459861252069868,0.5253986270333826,0.8235546398967084,False,False
CORE_EMP_alt,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,193,-0.04591434752417071,0.5260459656449404,0.8241006113778282,False,False
CORE_ASDO,phosphate,193,-0.04590041878320803,0.5261716310815256,0.8241006113778282,False,False
CORE_ASDO_var2,phosphate,193,-0.04590041878320803,0.5261716310815256,0.8241006113778282,False,False
CORE_TK_var1,"5alpha-androstan-3beta,17beta-diol disulfate",193,0.04589264729448212,0.5262417522542331,0.8241006113778282,False,False
CORE_TAL,sulfate*,193,0.045858119763463545,0.5265533471225017,0.8241006113778282,False,False
CORE_ASDO,linolenoyl-linolenoyl-glycerol (18:3/18:3) [1]*,193,-0.0458411716677363,0.5267063299826455,0.8241006113778282,False,False
CORE_ASDO_var2,linolenoyl-linolenoyl-glycerol (18:3/18:3) [1]*,193,-0.0458411716677363,0.5267063299826455,0.8241006113778282,False,False
CORE_ASDO,5-methyluridine (ribothymidine),193,0.04583344128465573,0.5267761161605906,0.8241006113778282,False,False
CORE_ASDO_var2,5-methyluridine (ribothymidine),193,0.04583344128465573,0.5267761161605906,0.8241006113778282,False,False
CORE_EMP_alt,N-acetylalanine,193,-0.045820869611666044,0.5268896171745932,0.8241006113778282,False,False
CORE_EMP,palmitoleoylcarnitine (C16:1)*,193,-0.04580584637572779,0.5270252679107176,0.8241340486062653,False,False
CORE_TK_var1,pseudouridine,193,-0.04578915389135195,0.5271760116877746,0.8241910679150727,False,False
CORE_EMP2,delta-tocopherol,193,-0.0457541187679145,0.527492472156236,0.824371845681525,False,False
CORE_EMP1,OAHSA (18:1/OH-18:0),193,-0.045736076753278475,0.5276554770838672,0.824371845681525,False,False
CORE_TK_var1,lactosyl-N-palmitoyl-sphingosine (d18:1/16:0),193,0.04572739169916137,0.5277339533818598,0.824371845681525,False,False
CORE_EMP_alt,phenylacetylglutamine,193,-0.045725741532633424,0.5277488646022741,0.824371845681525,False,False
CORE_EMP,methylmalonate (MMA),193,0.045682321991346614,0.5281412884393195,0.8245744349215152,False,False
CORE_TAL,xanthurenate,193,0.04566451070845585,0.5283023086564544,0.8245744349215152,False,False
CORE_ASDO,N-acetylleucine,193,0.045660796062523164,0.5283358934792459,0.8245744349215152,False,False
CORE_ASDO_var2,N-acetylleucine,193,0.045660796062523164,0.5283358934792459,0.8245744349215152,False,False
CORE_TK_var2,"3,4-dihydroxybenzoate",193,-0.04561889055071844,0.5287148439342774,0.824664436605771,False,False
CORE_EMP1,digalacturonic acid,193,-0.04561338272553508,0.5287646612595992,0.824664436605771,False,False
CORE_TK_var1,caprate (10:0),193,-0.045608875060092945,0.5288054340770634,0.824664436605771,False,False
CORE_ASDO,sulfate*,193,0.045591203589024853,0.5289652916997084,0.824664436605771,False,False
CORE_ASDO_var2,sulfate*,193,0.045591203589024853,0.5289652916997084,0.824664436605771,False,False
CORE_EMP2,1-oleoyl-GPC (18:1),193,-0.04557549009134127,0.5291074578192427,0.8247077989609637,False,False
CORE_EMP_alt,pyridoxate,193,0.0455621361038406,0.5292282916912868,0.8247178996710373,False,False
CORE_EMP_alt,benzoate,193,-0.0455120586507131,0.5296815427100017,0.8250451109327299,False,False
CORE_EMP,N-acetyl-1-methylhistidine*,193,0.045500373911650016,0.5297873294431659,0.8250451109327299,False,False
CORE_EMP_alt,"3,4-dihydroxyphenylacetate",193,-0.04549870466321243,0.5298024427032436,0.8250451109327299,False,False
CORE_ED_var1,malate,193,0.045470970434022255,0.5300535783069504,0.8250451109327299,False,False
CORE_ED_var2,malate,193,0.045470970434022255,0.5300535783069504,0.8250451109327299,False,False
CORE_EMP1,2-keto-3-deoxy-gluconate,193,0.045463121769648535,0.5301246594650957,0.8250451109327299,False,False
CORE_EMP_alt,1-(1-enyl-stearoyl)-GPE (P-18:0)*,193,-0.04541691148977084,0.5305432586561977,0.8255184425951452,False,False
CORE_TK_var2,N-acetyl-cadaverine,193,0.045373586770245715,0.5309358699447346,0.8259013559723384,False,False
CORE_EMP,glutamine,193,0.045356818546017835,0.5310878638764738,0.8259013559723384,False,False
CORE_ASMO,nervonate (24:1n9)*,193,-0.045351850332379276,0.5311329019688998,0.8259013559723384,False,False
CORE_EMP,N-acetylvaline,193,-0.045315087335078254,0.5314662274038092,0.8261800332771138,False,False
CORE_TK_var1,beta-sitosterol,193,-0.045306816721286475,0.5315412305055197,0.8261800332771138,False,False
CORE_EMP_alt,alpha-tocopherol,193,-0.04526341618946298,0.5319349009292612,0.8264303596407374,False,False
CORE_ASMO,N-methylproline,193,-0.045235848583687274,0.5321850327269838,0.8264303596407374,False,False
CORE_ASMO,gamma-glutamyltyrosine,193,-0.04523101517749177,0.5322288942224315,0.8264303596407374,False,False
CORE_ED_var1,linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*,193,0.045204376250458915,0.5324706658880806,0.8264303596407374,False,False
CORE_ED_var2,linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*,193,0.045204376250458915,0.5324706658880806,0.8264303596407374,False,False
CORE_TK_var1,linoleoylcarnitine (C18:2)*,193,0.045199909192884996,0.5325112137593955,0.8264303596407374,False,False
CORE_EMP1,caprylate (8:0),193,-0.04518094623124938,0.532683359477399,0.8264303596407374,False,False
CORE_ASDO,caffeine,193,0.04514284155745924,0.533029358066087,0.8264303596407374,False,False
CORE_ASDO_var2,caffeine,193,0.04514284155745924,0.533029358066087,0.8264303596407374,False,False
CORE_TK_var1,2'-deoxycytidine,193,0.0451256653004014,0.5331853590196005,0.8264303596407374,False,False
CORE_EMP2,"5alpha-androstan-3beta,17beta-diol monosulfate (2)",193,0.04508473105069174,0.5335572309336318,0.8264303596407374,False,False
CORE_EMP_alt,"5alpha-androstan-3beta,17alpha-diol disulfate",193,0.04507306512116845,0.533663235222586,0.8264303596407374,False,False
CORE_EMP,"5alpha-androstan-3alpha,17alpha-diol disulfate",193,0.04505637262982663,0.5338149325089284,0.8264303596407374,False,False
CORE_EMP,"ceramide (d18:1/17:0, d17:1/18:0)*",193,0.045053015330377644,0.5338454454370021,0.8264303596407374,False,False
CORE_ED_var1,2'-deoxycytidine,193,0.045037792475379874,0.5339838098289228,0.8264303596407374,False,False
CORE_ED_var2,2'-deoxycytidine,193,0.045037792475379874,0.5339838098289228,0.8264303596407374,False,False
CORE_ASDO,thiamin (Vitamin B1),193,-0.045029462652925414,0.5340595293045896,0.8264303596407374,False,False
CORE_ASDO_var2,thiamin (Vitamin B1),193,-0.045029462652925414,0.5340595293045896,0.8264303596407374,False,False
CORE_TK_var1,gamma-tocopherol/beta-tocopherol,193,-0.04502463810693873,0.5341033876924001,0.8264303596407374,False,False
CORE_EMP1,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,193,-0.04500814620409145,0.5342533238742474,0.8264303596407374,False,False
CORE_ASDO,palmitoyl-linoleoyl-glycerol (16:0/18:2) [2]*,193,-0.0449985411335071,0.5343406581143698,0.8264303596407374,False,False
CORE_ASDO_var2,palmitoyl-linoleoyl-glycerol (16:0/18:2) [2]*,193,-0.0449985411335071,0.5343406581143698,0.8264303596407374,False,False
CORE_EMP_alt,choline,193,0.044993775787294826,0.5343839897454924,0.8264303596407374,False,False
CORE_EMP,3-methylhistidine,193,0.04498624539287431,0.5344524677432612,0.8264303596407374,False,False
CORE_TK_var2,N-acetylsphingosine,193,-0.04492448320068372,0.5350142709033399,0.8269770970706455,False,False
CORE_EMP1,N-methylproline,193,0.044922163581882425,0.5350353764464271,0.8269770970706455,False,False
CORE_TAL,4-methylcatechol sulfate,193,-0.04489614350710232,0.5352721541464251,0.8270218171933936,False,False
CORE_EMP1,stachydrine,193,0.04489378096872605,0.53529365538807,0.8270218171933936,False,False
CORE_EMP1,N6-carboxymethyllysine,193,0.044871241834748936,0.5354988036588572,0.8271042346359498,False,False
CORE_EMP_alt,oleoyl-linolenoyl-glycerol (18:1/18:3) [2]*,193,0.04486272100849313,0.5355763693496791,0.8271042346359498,False,False
CORE_TK_var2,N-acetylputrescine,193,-0.044846028524117294,0.5357283385041658,0.8271618020321223,False,False
CORE_TAL,arginine,193,0.044820496234281665,0.5359608273395585,0.8271917595647374,False,False
CORE_ED_var1,deoxycholate,193,0.04479407113981846,0.5362014988316947,0.8271917595647374,False,False
CORE_ED_var2,deoxycholate,193,0.04479407113981846,0.5362014988316947,0.8271917595647374,False,False
CORE_ASMO,3-phenylpropionate (hydrocinnamate),193,-0.04478150840131024,0.5363159352476601,0.8271917595647374,False,False
CORE_EMP,epiandrosterone sulfate,193,0.04478092783505154,0.536321224032822,0.8271917595647374,False,False
CORE_EMP,linoleoyl-linoleoyl-glycerol (18:2/18:2) [2]*,193,-0.04476423535067571,0.5364732987150768,0.8272493971206186,False,False
CORE_EMP,2-hydroxy-3-methylvalerate,193,-0.04467743443192137,0.5372644338763343,0.8277721623650237,False,False
CORE_ASDO,trans-urocanate,193,-0.04467646061693152,0.5372733128788593,0.8277721623650237,False,False
CORE_ASDO_var2,trans-urocanate,193,-0.04467646061693152,0.5372733128788593,0.8277721623650237,False,False
CORE_ASMO,1-palmitoyl-2-linoleoyl-GPE (16:0/18:2),193,0.044670340058813734,0.5373291202780993,0.8277721623650237,False,False
CORE_TK_var1,"1,2-dipalmitoyl-GPC (16:0/16:0)",193,0.0446640804444207,0.5373861985847256,0.8277721623650237,False,False
CORE_TK_var2,steviol,193,-0.04462654097777491,0.5377285656869404,0.8279318590729278,False,False
CORE_ED_var1,"ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*",193,0.044614953172736845,0.537834270626271,0.8279318590729278,False,False
CORE_ED_var2,"ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*",193,0.044614953172736845,0.537834270626271,0.8279318590729278,False,False
CORE_EMP_alt,7-methylguanine,193,0.04458729501629186,0.5380866125017818,0.8281435444649703,False,False
CORE_TK_var2,lithocholate,193,-0.04457394102879119,0.5382084700029274,0.8281543600727784,False,False
CORE_EMP_alt,maleate,193,-0.044555653670495125,0.5383753676726706,0.8282344606773251,False,False
CORE_TK_var2,tryptamine,193,0.044478793867848934,0.5390771021697268,0.8286053405065475,False,False
CORE_ED_var1,LAHSA (18:2/OH-18:0)*,193,0.044460828410364285,0.5392411933935033,0.8286053405065475,False,False
CORE_ED_var1,ursodeoxycholate sulfate (1),193,0.044460828410364285,0.5392411933935033,0.8286053405065475,False,False
CORE_ED_var2,LAHSA (18:2/OH-18:0)*,193,0.044460828410364285,0.5392411933935033,0.8286053405065475,False,False
CORE_ED_var2,ursodeoxycholate sulfate (1),193,0.044460828410364285,0.5392411933935033,0.8286053405065475,False,False
CORE_EMP,"androstenediol (3beta,17beta) disulfate (1)",193,0.04445375514128518,0.5393058053712887,0.8286053405065475,False,False
CORE_EMP1,p-cresol,193,0.044435485244524585,0.5394727126487815,0.8286852403882881,False,False
CORE_ASMO,phenylpyruvate,193,0.04441416953045223,0.539667477865447,0.8288078897712103,False,False
CORE_EMP1,5-hydroxyhexanoate,193,0.044376215669992156,0.5400143550266646,0.8288961261248404,False,False
CORE_EMP1,lactosyl-N-behenoyl-sphingosine (d18:1/22:0)*,193,0.044352006970535256,0.5402356668699646,0.8288961261248404,False,False
CORE_ED_var1,galactonate,193,0.04432544855152353,0.5404785112202652,0.8288961261248404,False,False
CORE_ED_var2,galactonate,193,0.04432544855152353,0.5404785112202652,0.8288961261248404,False,False
CORE_ASMO,caproate (6:0),193,-0.04431750140654221,0.5405511886942309,0.8288961261248404,False,False
CORE_ED_var1,PAHSA (16:0/OH-18:0),193,0.044267131073869044,0.5410119433736907,0.8288961261248404,False,False
CORE_ED_var2,PAHSA (16:0/OH-18:0),193,0.044267131073869044,0.5410119433736907,0.8288961261248404,False,False
CORE_ASMO,inosine,193,-0.044264333938391714,0.5410375354340192,0.8288961261248404,False,False
CORE_EMP_alt,"glycosyl ceramide (d18:1/20:0, d16:1/22:0)*",193,-0.04425845307408792,0.5410913436636293,0.8288961261248404,False,False
CORE_ASDO,maltose,193,0.04425642466746747,0.5411099036203442,0.8288961261248404,False,False
CORE_ASDO_var2,maltose,193,0.04425642466746747,0.5411099036203442,0.8288961261248404,False,False
CORE_TK_var2,2-hydroxyglutarate,193,-0.04423844055407771,0.5412744723771156,0.8288961261248404,False,False
CORE_ED_var1,adenine,193,0.04423172403386454,0.5413359401700636,0.8288961261248404,False,False
CORE_ED_var2,adenine,193,0.04423172403386454,0.5413359401700636,0.8288961261248404,False,False
CORE_ED_var1,ursocholate,193,0.04420464806209638,0.5415837672738696,0.8288961261248404,False,False
CORE_ED_var2,ursocholate,193,0.04420464806209638,0.5415837672738696,0.8288961261248404,False,False
CORE_ASMO,gamma-glutamylalanine,193,0.044194267991364,0.5416787912404843,0.8288961261248404,False,False
CORE_EMP_alt,creatinine,193,0.04410573524791029,0.5424895962519023,0.8296311389701484,False,False
CORE_EMP1,dimethylglycine,193,0.04409574707108105,0.5425811081376866,0.8296311389701484,False,False
CORE_ASDO,carotene diol (1),193,-0.04409158349710473,0.5426192571439531,0.8296311389701484,False,False
CORE_ASDO_var2,carotene diol (1),193,-0.04409158349710473,0.5426192571439531,0.8296311389701484,False,False
CORE_TK_var1,ribitol,193,0.04405647401314032,0.5429410027173247,0.8297075296677943,False,False
CORE_ASDO,solanidine,193,0.04401935968526036,0.5432812232932386,0.8297075296677943,False,False
CORE_ASDO_var2,solanidine,193,0.04401935968526036,0.5432812232932386,0.8297075296677943,False,False
CORE_ED_var1,linoleoyl-linoleoyl-glycerol (18:2/18:2) [2]*,193,0.044002619657364794,0.5434347106644775,0.8297075296677943,False,False
CORE_ED_var2,linoleoyl-linoleoyl-glycerol (18:2/18:2) [2]*,193,0.044002619657364794,0.5434347106644775,0.8297075296677943,False,False
CORE_EMP1,1-(1-enyl-palmitoyl)-GPE (P-16:0)*,193,0.04396049386552525,0.5438210518797927,0.8297075296677943,False,False
CORE_ASMO,indolin-2-one,193,-0.04394049572329319,0.5440045049286347,0.8297075296677943,False,False
CORE_EMP1,1-linoleoyl-GPC (18:2),193,-0.04392543299044973,0.5441427031348326,0.8297075296677943,False,False
CORE_TK_var1,thiamin (Vitamin B1),193,0.04391625714438331,0.5442268985676509,0.8297075296677943,False,False
CORE_ED_var1,N-acetylalanine,193,-0.04389848130441036,0.5443900238265863,0.8297075296677943,False,False
CORE_ED_var2,N-acetylalanine,193,-0.04389848130441036,0.5443900238265863,0.8297075296677943,False,False
CORE_TK_var1,gamma-glutamyl-alpha-lysine,193,-0.04389622616313231,0.5444107205215318,0.8297075296677943,False,False
CORE_TK_var1,pregnenolone sulfate,193,0.04388789823589961,0.544487153937181,0.8297075296677943,False,False
CORE_ASMO,heptanoate (7:0),193,-0.043877661442751695,0.5445811141034138,0.8297075296677943,False,False
CORE_ASDO,O-acetylhomoserine,193,0.04386217529488391,0.5447232715648249,0.8297075296677943,False,False
CORE_ASDO_var2,O-acetylhomoserine,193,0.04386217529488391,0.5447232715648249,0.8297075296677943,False,False
CORE_EMP1,methylphosphate,193,-0.04385364167481891,0.5448016150495815,0.8297075296677943,False,False
CORE_ASMO,carotene diol (2),193,-0.043853512712379895,0.5448027990406928,0.8297075296677943,False,False
CORE_TK_var2,beta-cryptoxanthin,193,0.04384781795844239,0.5448550832649298,0.8297075296677943,False,False
CORE_TK_var1,piperidine,193,-0.04380775599594038,0.5452229668462292,0.8298270606345428,False,False
CORE_EMP,alpha-hydroxyisovalerate,193,-0.04379940975375247,0.5452996246527524,0.8298270606345428,False,False
CORE_ED_var1,5-methyluridine (ribothymidine),193,-0.04378915430755637,0.5453938252090589,0.8298270606345428,False,False
CORE_ED_var2,5-methyluridine (ribothymidine),193,-0.04378915430755637,0.5453938252090589,0.8298270606345428,False,False
CORE_ASDO,levulinate (4-oxovalerate),193,0.043733372131587706,0.5459063480535999,0.8301499141594944,False,False
CORE_ASDO_var2,levulinate (4-oxovalerate),193,0.043733372131587706,0.5459063480535999,0.8301499141594944,False,False
CORE_EMP_alt,xylose,193,-0.04370593184124779,0.5461585544905341,0.8301499141594944,False,False
CORE_EMP2,pristanate,193,-0.043694247102184704,0.5462659674801701,0.8301499141594944,False,False
CORE_ED_var1,4-guanidinobutanoate,193,0.04368402921688262,0.5463599047993138,0.8301499141594944,False,False
CORE_ED_var2,4-guanidinobutanoate,193,0.04368402921688262,0.5463599047993138,0.8301499141594944,False,False
CORE_EMP,palmitoyl sphingomyelin (d18:1/16:0),193,-0.04366753912718337,0.5465115218794839,0.8301499141594944,False,False
CORE_EMP,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,193,-0.04366586987874579,0.5465268708304603,0.8301499141594944,False,False
CORE_EMP1,caprate (10:0),193,-0.043610719897509934,0.5470341009927849,0.8306697885510775,False,False
