,sample_id,pathway_model,n_core_steps,n_detected_steps,coverage,score_raw,SQ_score,condition
3350,SRR22709892,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
3351,SRR22709892,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
3352,SRR22709892,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
3353,SRR22709892,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
3354,SRR22709893,CORE_EMP1,4,0,0.0,0.0,0.0,IBS
3355,SRR22709893,CORE_EMP2,4,1,0.25,3.2544898472325396,0.8136224618081349,IBS
3356,SRR22709893,CORE_EMP,5,1,0.2,2.6035918777860316,0.5207183755572063,IBS
3357,SRR22709893,CORE_EMP_alt,5,1,0.2,2.6035918777860316,0.5207183755572063,IBS
3358,SRR22709893,CORE_TAL,5,0,0.0,0.0,0.0,IBS
3359,SRR22709893,CORE_TK_var1,4,1,0.25,3.0446070319718763,0.7611517579929691,IBS
3360,SRR22709893,CORE_TK_var2,6,1,0.16666666666666666,2.0297380213145844,0.3382896702190974,IBS
3361,SRR22709893,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
3362,SRR22709893,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
3363,SRR22709893,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
3364,SRR22709893,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
3365,SRR22709893,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
3366,SRR22709893,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
3367,SRR22709894,CORE_EMP1,4,0,0.0,0.0,0.0,IBS
3368,SRR22709894,CORE_EMP2,4,1,0.25,3.2214380798149596,0.8053595199537399,IBS
3369,SRR22709894,CORE_EMP,5,1,0.2,2.5771504638519676,0.5154300927703935,IBS
3370,SRR22709894,CORE_EMP_alt,5,1,0.2,2.5771504638519676,0.5154300927703935,IBS
3371,SRR22709894,CORE_TAL,5,0,0.0,0.0,0.0,IBS
3372,SRR22709894,CORE_TK_var1,4,1,0.25,3.0590489655601205,0.7647622413900301,IBS
3373,SRR22709894,CORE_TK_var2,6,2,0.3333333333333333,3.428504527892766,1.142834842630922,IBS
3374,SRR22709894,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
3375,SRR22709894,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
3376,SRR22709894,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
3377,SRR22709894,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
3378,SRR22709894,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
3379,SRR22709894,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
3380,SRR22709895,CORE_EMP1,4,1,0.25,2.0655328270943993,0.5163832067735998,IBS
3381,SRR22709895,CORE_EMP2,4,1,0.25,3.2386677353843045,0.8096669338460761,IBS
3382,SRR22709895,CORE_EMP,5,2,0.4,4.243360449982963,1.6973441799931852,IBS
3383,SRR22709895,CORE_EMP_alt,5,2,0.4,4.243360449982963,1.6973441799931852,IBS
3384,SRR22709895,CORE_TAL,5,0,0.0,0.0,0.0,IBS
3385,SRR22709895,CORE_TK_var1,4,1,0.25,3.1109946204049335,0.7777486551012334,IBS
3386,SRR22709895,CORE_TK_var2,6,2,0.3333333333333333,3.596141464217935,1.1987138214059783,IBS
3387,SRR22709895,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
3388,SRR22709895,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
3389,SRR22709895,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
3390,SRR22709895,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
3391,SRR22709895,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
3392,SRR22709895,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
3393,SRR22709896,CORE_EMP1,4,1,0.25,2.3261957432573017,0.5815489358143254,IBS
3394,SRR22709896,CORE_EMP2,4,1,0.25,3.259019600899571,0.8147549002248927,IBS
3395,SRR22709896,CORE_EMP,5,2,0.4,4.468172275325498,1.7872689101301995,IBS
3396,SRR22709896,CORE_EMP_alt,5,3,0.6,6.110099440164911,3.6660596640989462,IBS
3397,SRR22709896,CORE_TAL,5,1,0.2,1.6419271648394118,0.32838543296788236,IBS
3398,SRR22709896,CORE_TK_var1,4,1,0.25,2.9076260636834474,0.7269065159208619,IBS
3399,SRR22709896,CORE_TK_var2,6,2,0.3333333333333333,3.268200579667534,1.0894001932225112,IBS
3400,SRR22709896,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
3401,SRR22709896,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
3402,SRR22709896,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
3403,SRR22709896,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
3404,SRR22709896,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
3405,SRR22709896,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
3406,SRR22709897,CORE_EMP1,4,1,0.25,2.226886403975023,0.5567216009937558,HC
3407,SRR22709897,CORE_EMP2,4,1,0.25,3.260637723854943,0.8151594309637358,HC
3408,SRR22709897,CORE_EMP,5,2,0.4,4.390019302263973,1.756007720905589,HC
3409,SRR22709897,CORE_EMP_alt,5,2,0.4,4.390019302263973,1.756007720905589,HC
3410,SRR22709897,CORE_TAL,5,0,0.0,0.0,0.0,HC
3411,SRR22709897,CORE_TK_var1,4,1,0.25,3.0433065129093615,0.7608266282273404,HC
3412,SRR22709897,CORE_TK_var2,6,2,0.3333333333333333,3.0920044313940287,1.0306681437980094,HC
3413,SRR22709897,CORE_ED_var1,5,1,0.2,1.3500717936907127,0.27001435873814256,HC
3414,SRR22709897,CORE_ED_var2,6,1,0.16666666666666666,1.125059828075594,0.1875099713459323,HC
3415,SRR22709897,CORE_ASDO,3,0,0.0,0.0,0.0,HC
3416,SRR22709897,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
3417,SRR22709897,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
3418,SRR22709897,CORE_ASMO,3,0,0.0,0.0,0.0,HC
3419,SRR22709898,CORE_EMP1,4,1,0.25,1.9977425302097087,0.4994356325524272,HC
3420,SRR22709898,CORE_EMP2,4,1,0.25,3.164653744638564,0.791163436159641,HC
3421,SRR22709898,CORE_EMP,5,2,0.4,4.129917019878619,1.6519668079514476,HC
3422,SRR22709898,CORE_EMP_alt,5,2,0.4,4.129917019878619,1.6519668079514476,HC
3423,SRR22709898,CORE_TAL,5,0,0.0,0.0,0.0,HC
3424,SRR22709898,CORE_TK_var1,4,1,0.25,2.9660011222795597,0.7415002805698899,HC
3425,SRR22709898,CORE_TK_var2,6,2,0.3333333333333333,3.4063386697879845,1.1354462232626614,HC
3426,SRR22709898,CORE_ED_var1,5,1,0.2,1.3499743173039798,0.269994863460796,HC
3427,SRR22709898,CORE_ED_var2,6,1,0.16666666666666666,1.1249785977533164,0.18749643295888607,HC
3428,SRR22709898,CORE_ASDO,3,0,0.0,0.0,0.0,HC
3429,SRR22709898,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
3430,SRR22709898,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
3431,SRR22709898,CORE_ASMO,3,0,0.0,0.0,0.0,HC
3432,SRR22709899,CORE_EMP1,4,2,0.5,4.126488574544016,2.063244287272008,HC
3433,SRR22709899,CORE_EMP2,4,1,0.25,3.2686252402275624,0.8171563100568906,HC
3434,SRR22709899,CORE_EMP,5,3,0.6,5.916091051817263,3.5496546310903576,HC
3435,SRR22709899,CORE_EMP_alt,5,3,0.6,5.916091051817263,3.5496546310903576,HC
3436,SRR22709899,CORE_TAL,5,1,0.2,1.4291023611285012,0.28582047222570023,HC
3437,SRR22709899,CORE_TK_var1,4,2,0.5,4.593731622746111,2.2968658113730553,HC
3438,SRR22709899,CORE_TK_var2,6,3,0.5,4.286074751582326,2.143037375791163,HC
3439,SRR22709899,CORE_ED_var1,5,1,0.2,1.4291023611285012,0.28582047222570023,HC
3440,SRR22709899,CORE_ED_var2,6,1,0.16666666666666666,1.190918634273751,0.19848643904562516,HC
3441,SRR22709899,CORE_ASDO,3,1,0.3333333333333333,2.381837268547502,0.7939457561825006,HC
3442,SRR22709899,CORE_ASDO_var2,2,1,0.5,3.572755902821253,1.7863779514106266,HC
3443,SRR22709899,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
3444,SRR22709899,CORE_ASMO,3,1,0.3333333333333333,2.381837268547502,0.7939457561825006,HC
3445,SRR22709900,CORE_EMP1,4,1,0.25,2.0736471243262518,0.5184117810815629,HC
3446,SRR22709900,CORE_EMP2,4,1,0.25,3.2622283806280516,0.8155570951570129,HC
3447,SRR22709900,CORE_EMP,5,2,0.4,4.268700403963443,1.7074801615853774,HC
3448,SRR22709900,CORE_EMP_alt,5,2,0.4,4.268700403963443,1.7074801615853774,HC
3449,SRR22709900,CORE_TAL,5,0,0.0,0.0,0.0,HC
3450,SRR22709900,CORE_TK_var1,4,1,0.25,2.9212152853046884,0.7303038213261721,HC
3451,SRR22709900,CORE_TK_var2,6,2,0.3333333333333333,3.2919650539821657,1.0973216846607219,HC
3452,SRR22709900,CORE_ED_var1,5,0,0.0,0.0,0.0,HC
3453,SRR22709900,CORE_ED_var2,6,0,0.0,0.0,0.0,HC
3454,SRR22709900,CORE_ASDO,3,0,0.0,0.0,0.0,HC
3455,SRR22709900,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
3456,SRR22709900,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
3457,SRR22709900,CORE_ASMO,3,0,0.0,0.0,0.0,HC
3458,SRR22709901,CORE_EMP1,4,1,0.25,2.2446684931701086,0.5611671232925272,HC
3459,SRR22709901,CORE_EMP2,4,1,0.25,3.29377959433222,0.823444898583055,HC
3460,SRR22709901,CORE_EMP,5,2,0.4,4.430758470001863,1.7723033880007453,HC
3461,SRR22709901,CORE_EMP_alt,5,2,0.4,4.430758470001863,1.7723033880007453,HC
3462,SRR22709901,CORE_TAL,5,0,0.0,0.0,0.0,HC
3463,SRR22709901,CORE_TK_var1,4,1,0.25,2.9404459804731693,0.7351114951182923,HC
3464,SRR22709901,CORE_TK_var2,6,2,0.3333333333333333,3.218193904932057,1.072731301644019,HC
3465,SRR22709901,CORE_ED_var1,5,0,0.0,0.0,0.0,HC
3466,SRR22709901,CORE_ED_var2,6,0,0.0,0.0,0.0,HC
3467,SRR22709901,CORE_ASDO,3,0,0.0,0.0,0.0,HC
3468,SRR22709901,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
3469,SRR22709901,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
3470,SRR22709901,CORE_ASMO,3,0,0.0,0.0,0.0,HC
3471,SRR22709902,CORE_EMP1,4,1,0.25,1.7053095314464581,0.42632738286161453,IBS
3472,SRR22709902,CORE_EMP2,4,1,0.25,3.1621126970097118,0.7905281742524279,IBS
3473,SRR22709902,CORE_EMP,5,2,0.4,3.8939377827649357,1.5575751131059743,IBS
3474,SRR22709902,CORE_EMP_alt,5,3,0.6,5.30342674154303,3.1820560449258175,IBS
3475,SRR22709902,CORE_TAL,5,1,0.2,1.4094889587780943,0.28189779175561885,IBS
3476,SRR22709902,CORE_TK_var1,4,1,0.25,3.0709052350725257,0.7677263087681314,IBS
3477,SRR22709902,CORE_TK_var2,6,2,0.3333333333333333,3.6649368527493382,1.2216456175831127,IBS
3478,SRR22709902,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
3479,SRR22709902,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
3480,SRR22709902,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
3481,SRR22709902,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
3482,SRR22709902,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
3483,SRR22709902,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
3484,SRR22709903,CORE_EMP1,4,1,0.25,2.1949761125989546,0.5487440281497387,HC
3485,SRR22709903,CORE_EMP2,4,1,0.25,3.3058330179281263,0.8264582544820316,HC
3486,SRR22709903,CORE_EMP,5,2,0.4,4.400647304421665,1.7602589217686662,HC
3487,SRR22709903,CORE_EMP_alt,5,2,0.4,4.400647304421665,1.7602589217686662,HC
3488,SRR22709903,CORE_TAL,5,0,0.0,0.0,0.0,HC
3489,SRR22709903,CORE_TK_var1,4,1,0.25,3.0270069930189814,0.7567517482547453,HC
3490,SRR22709903,CORE_TK_var2,6,2,0.3333333333333333,3.365060128876209,1.1216867096254028,HC
3491,SRR22709903,CORE_ED_var1,5,0,0.0,0.0,0.0,HC
3492,SRR22709903,CORE_ED_var2,6,0,0.0,0.0,0.0,HC
3493,SRR22709903,CORE_ASDO,3,0,0.0,0.0,0.0,HC
3494,SRR22709903,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
3495,SRR22709903,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
3496,SRR22709903,CORE_ASMO,3,0,0.0,0.0,0.0,HC
3497,SRR22709904,CORE_EMP1,4,2,0.5,3.647122721350878,1.823561360675439,IBS
3498,SRR22709904,CORE_EMP2,4,1,0.25,3.2581569310103706,0.8145392327525927,IBS
3499,SRR22709904,CORE_EMP,5,3,0.6,5.524223721888999,3.3145342331333993,IBS
3500,SRR22709904,CORE_EMP_alt,5,4,0.8,6.928065287738503,5.542452230190803,IBS
3501,SRR22709904,CORE_TAL,5,2,0.4,2.7798147350172626,1.111925894006905,IBS
3502,SRR22709904,CORE_TK_var1,4,2,0.5,4.524407189979214,2.262203594989607,IBS
3503,SRR22709904,CORE_TK_var2,6,3,0.5,4.263107565129185,2.1315537825645925,IBS
3504,SRR22709904,CORE_ED_var1,5,2,0.4,2.7269915685577457,1.0907966274230982,IBS
3505,SRR22709904,CORE_ED_var2,6,2,0.3333333333333333,2.2724929737981214,0.7574976579327071,IBS
3506,SRR22709904,CORE_ASDO,3,1,0.3333333333333333,2.293288615279597,0.7644295384265323,IBS
3507,SRR22709904,CORE_ASDO_var2,2,1,0.5,3.4399329229193953,1.7199664614596977,IBS
3508,SRR22709904,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
3509,SRR22709904,CORE_ASMO,3,1,0.3333333333333333,2.293288615279597,0.7644295384265323,IBS
3510,SRR22709905,CORE_EMP1,4,1,0.25,1.9564511942500575,0.4891127985625144,IBS
3511,SRR22709905,CORE_EMP2,4,1,0.25,3.2666377469152503,0.8166594367288126,IBS
3512,SRR22709905,CORE_EMP,5,2,0.4,4.1784711529322465,1.6713884611728986,IBS
3513,SRR22709905,CORE_EMP_alt,5,2,0.4,4.1784711529322465,1.6713884611728986,IBS
3514,SRR22709905,CORE_TAL,5,0,0.0,0.0,0.0,IBS
3515,SRR22709905,CORE_TK_var1,4,1,0.25,3.092604127389807,0.7731510318474517,IBS
3516,SRR22709905,CORE_TK_var2,6,1,0.16666666666666666,2.061736084926538,0.34362268082108965,IBS
3517,SRR22709905,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
3518,SRR22709905,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
3519,SRR22709905,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
3520,SRR22709905,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
3521,SRR22709905,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
3522,SRR22709905,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
3523,SRR22709906,CORE_EMP1,4,1,0.25,2.464122948342518,0.6160307370856295,HC
3524,SRR22709906,CORE_EMP2,4,1,0.25,3.2587494578248295,0.8146873644562074,HC
3525,SRR22709906,CORE_EMP,5,2,0.4,4.578297924933878,1.8313191699735514,HC
3526,SRR22709906,CORE_EMP_alt,5,2,0.4,4.578297924933878,1.8313191699735514,HC
3527,SRR22709906,CORE_TAL,5,0,0.0,0.0,0.0,HC
3528,SRR22709906,CORE_TK_var1,4,1,0.25,2.9974692708280157,0.7493673177070039,HC
3529,SRR22709906,CORE_TK_var2,6,2,0.3333333333333333,3.465344183102353,1.1551147277007843,HC
3530,SRR22709906,CORE_ED_var1,5,0,0.0,0.0,0.0,HC
3531,SRR22709906,CORE_ED_var2,6,0,0.0,0.0,0.0,HC
3532,SRR22709906,CORE_ASDO,3,0,0.0,0.0,0.0,HC
3533,SRR22709906,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
3534,SRR22709906,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
3535,SRR22709906,CORE_ASMO,3,0,0.0,0.0,0.0,HC
3536,SRR22709907,CORE_EMP1,4,1,0.25,2.3871370539223657,0.5967842634805914,HC
3537,SRR22709907,CORE_EMP2,4,1,0.25,3.1985890278822064,0.7996472569705516,HC
3538,SRR22709907,CORE_EMP,5,2,0.4,4.468580865443657,1.787432346177463,HC
3539,SRR22709907,CORE_EMP_alt,5,2,0.4,4.468580865443657,1.787432346177463,HC
3540,SRR22709907,CORE_TAL,5,0,0.0,0.0,0.0,HC
3541,SRR22709907,CORE_TK_var1,4,1,0.25,2.9557485827850063,0.7389371456962516,HC
3542,SRR22709907,CORE_TK_var2,6,2,0.3333333333333333,3.292968631221795,1.097656210407265,HC
3543,SRR22709907,CORE_ED_var1,5,0,0.0,0.0,0.0,HC
3544,SRR22709907,CORE_ED_var2,6,0,0.0,0.0,0.0,HC
3545,SRR22709907,CORE_ASDO,3,0,0.0,0.0,0.0,HC
3546,SRR22709907,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
3547,SRR22709907,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
3548,SRR22709907,CORE_ASMO,3,0,0.0,0.0,0.0,HC
3549,SRR22709908,CORE_EMP1,4,1,0.25,2.301216180650289,0.5753040451625723,HC
3550,SRR22709908,CORE_EMP2,4,1,0.25,3.2057910612786165,0.8014477653196541,HC
3551,SRR22709908,CORE_EMP,5,2,0.4,4.405605793543124,1.7622423174172497,HC
3552,SRR22709908,CORE_EMP_alt,5,2,0.4,4.405605793543124,1.7622423174172497,HC
3553,SRR22709908,CORE_TAL,5,0,0.0,0.0,0.0,HC
3554,SRR22709908,CORE_TK_var1,4,1,0.25,3.098013549601833,0.7745033874004582,HC
3555,SRR22709908,CORE_TK_var2,6,2,0.3333333333333333,3.5311541861968316,1.1770513953989439,HC
3556,SRR22709908,CORE_ED_var1,5,0,0.0,0.0,0.0,HC
3557,SRR22709908,CORE_ED_var2,6,0,0.0,0.0,0.0,HC
3558,SRR22709908,CORE_ASDO,3,0,0.0,0.0,0.0,HC
3559,SRR22709908,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
3560,SRR22709908,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
3561,SRR22709908,CORE_ASMO,3,0,0.0,0.0,0.0,HC
3562,SRR22709909,CORE_EMP1,4,1,0.25,2.104998954314551,0.5262497385786378,HC
3563,SRR22709909,CORE_EMP2,4,1,0.25,3.2375135584016346,0.8093783896004086,HC
3564,SRR22709909,CORE_EMP,5,2,0.4,4.274010010172948,1.7096040040691793,HC
3565,SRR22709909,CORE_EMP_alt,5,2,0.4,4.274010010172948,1.7096040040691793,HC
3566,SRR22709909,CORE_TAL,5,0,0.0,0.0,0.0,HC
3567,SRR22709909,CORE_TK_var1,4,1,0.25,3.0556581006919656,0.7639145251729914,HC
3568,SRR22709909,CORE_TK_var2,6,2,0.3333333333333333,3.4328728003460447,1.1442909334486815,HC
3569,SRR22709909,CORE_ED_var1,5,0,0.0,0.0,0.0,HC
3570,SRR22709909,CORE_ED_var2,6,0,0.0,0.0,0.0,HC
3571,SRR22709909,CORE_ASDO,3,0,0.0,0.0,0.0,HC
3572,SRR22709909,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
3573,SRR22709909,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
3574,SRR22709909,CORE_ASMO,3,0,0.0,0.0,0.0,HC
3575,SRR22709910,CORE_EMP1,4,1,0.25,2.2606138024794133,0.5651534506198533,HC
3576,SRR22709910,CORE_EMP2,4,1,0.25,3.2235879163262555,0.8058969790815639,HC
3577,SRR22709910,CORE_EMP,5,2,0.4,4.387361375044535,1.7549445500178142,HC
3578,SRR22709910,CORE_EMP_alt,5,2,0.4,4.387361375044535,1.7549445500178142,HC
3579,SRR22709910,CORE_TAL,5,0,0.0,0.0,0.0,HC
3580,SRR22709910,CORE_TK_var1,4,1,0.25,3.0391507299719507,0.7597876824929877,HC
3581,SRR22709910,CORE_TK_var2,6,1,0.16666666666666666,2.0261004866479673,0.3376834144413279,HC
3582,SRR22709910,CORE_ED_var1,5,0,0.0,0.0,0.0,HC
3583,SRR22709910,CORE_ED_var2,6,0,0.0,0.0,0.0,HC
3584,SRR22709910,CORE_ASDO,3,0,0.0,0.0,0.0,HC
3585,SRR22709910,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
3586,SRR22709910,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
3587,SRR22709910,CORE_ASMO,3,0,0.0,0.0,0.0,HC
3588,SRR22709911,CORE_EMP1,4,1,0.25,2.3700078500313824,0.5925019625078456,HC
3589,SRR22709911,CORE_EMP2,4,1,0.25,3.1916640778150875,0.7979160194537719,HC
3590,SRR22709911,CORE_EMP,5,2,0.4,4.449337542277176,1.7797350169108705,HC
3591,SRR22709911,CORE_EMP_alt,5,3,0.6,5.97172385668236,3.583034314009416,HC
3592,SRR22709911,CORE_TAL,5,1,0.2,1.522386314405183,0.3044772628810366,HC
3593,SRR22709911,CORE_TK_var1,4,1,0.25,2.7819733517649317,0.6954933379412329,HC
3594,SRR22709911,CORE_TK_var2,6,2,0.3333333333333333,3.237477181209583,1.0791590604031942,HC
3595,SRR22709911,CORE_ED_var1,5,0,0.0,0.0,0.0,HC
3596,SRR22709911,CORE_ED_var2,6,0,0.0,0.0,0.0,HC
3597,SRR22709911,CORE_ASDO,3,0,0.0,0.0,0.0,HC
3598,SRR22709911,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
3599,SRR22709911,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
3600,SRR22709911,CORE_ASMO,3,0,0.0,0.0,0.0,HC
3601,SRR22709912,CORE_EMP1,4,1,0.25,2.1072341519576376,0.5268085379894094,HC
3602,SRR22709912,CORE_EMP2,4,1,0.25,3.2206819782583516,0.8051704945645879,HC
3603,SRR22709912,CORE_EMP,5,2,0.4,4.2623329041727915,1.7049331616691168,HC
3604,SRR22709912,CORE_EMP_alt,5,2,0.4,4.2623329041727915,1.7049331616691168,HC
3605,SRR22709912,CORE_TAL,5,0,0.0,0.0,0.0,HC
3606,SRR22709912,CORE_TK_var1,4,1,0.25,3.026729961006953,0.7566824902517383,HC
3607,SRR22709912,CORE_TK_var2,6,2,0.3333333333333333,3.317143523273984,1.1057145077579946,HC
3608,SRR22709912,CORE_ED_var1,5,1,0.2,1.4950071482864418,0.2990014296572884,HC
3609,SRR22709912,CORE_ED_var2,6,1,0.16666666666666666,1.2458392902387014,0.20763988170645023,HC
3610,SRR22709912,CORE_ASDO,3,0,0.0,0.0,0.0,HC
3611,SRR22709912,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
3612,SRR22709912,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
3613,SRR22709912,CORE_ASMO,3,0,0.0,0.0,0.0,HC
3614,SRR22709913,CORE_EMP1,4,1,0.25,2.373471412730139,0.5933678531825347,IBS
3615,SRR22709913,CORE_EMP2,4,1,0.25,3.215906563922436,0.803976640980609,IBS
3616,SRR22709913,CORE_EMP,5,2,0.4,4.471502381322059,1.7886009525288238,IBS
3617,SRR22709913,CORE_EMP_alt,5,3,0.6,5.874120019862705,3.5244720119176227,IBS
3618,SRR22709913,CORE_TAL,5,1,0.2,1.402617638540645,0.280523527708129,IBS
3619,SRR22709913,CORE_TK_var1,4,1,0.25,2.9671027232010045,0.7417756808002511,IBS
3620,SRR22709913,CORE_TK_var2,6,1,0.16666666666666666,1.978068482134003,0.32967808035566715,IBS
3621,SRR22709913,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
3622,SRR22709913,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
3623,SRR22709913,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
3624,SRR22709913,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
3625,SRR22709913,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
3626,SRR22709913,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
3627,SRR22709914,CORE_EMP1,4,1,0.25,2.246082277123624,0.561520569280906,HC
3628,SRR22709914,CORE_EMP2,4,1,0.25,3.2555801154969815,0.8138950288742454,HC
3629,SRR22709914,CORE_EMP,5,2,0.4,4.401329914096484,1.7605319656385938,HC
3630,SRR22709914,CORE_EMP_alt,5,2,0.4,4.401329914096484,1.7605319656385938,HC
3631,SRR22709914,CORE_TAL,5,0,0.0,0.0,0.0,HC
3632,SRR22709914,CORE_TK_var1,4,1,0.25,2.983541999039435,0.7458854997598587,HC
3633,SRR22709914,CORE_TK_var2,6,2,0.3333333333333333,3.38090325764199,1.1269677525473298,HC
3634,SRR22709914,CORE_ED_var1,5,0,0.0,0.0,0.0,HC
3635,SRR22709914,CORE_ED_var2,6,0,0.0,0.0,0.0,HC
3636,SRR22709914,CORE_ASDO,3,0,0.0,0.0,0.0,HC
3637,SRR22709914,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
3638,SRR22709914,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
3639,SRR22709914,CORE_ASMO,3,0,0.0,0.0,0.0,HC
3640,SRR22709915,CORE_EMP1,4,1,0.25,2.128134589595415,0.5320336473988537,HC
3641,SRR22709915,CORE_EMP2,4,1,0.25,3.343229300008976,0.835807325002244,HC
3642,SRR22709915,CORE_EMP,5,2,0.4,4.377091111683512,1.750836444673405,HC
3643,SRR22709915,CORE_EMP_alt,5,2,0.4,4.377091111683512,1.750836444673405,HC
3644,SRR22709915,CORE_TAL,5,0,0.0,0.0,0.0,HC
3645,SRR22709915,CORE_TK_var1,4,1,0.25,2.8691225258356514,0.7172806314589129,HC
3646,SRR22709915,CORE_TK_var2,6,2,0.3333333333333333,3.2631809228688553,1.0877269742896183,HC
3647,SRR22709915,CORE_ED_var1,5,1,0.2,1.1902511680081234,0.2380502336016247,HC
3648,SRR22709915,CORE_ED_var2,6,1,0.16666666666666666,0.9918759733401029,0.16531266222335048,HC
3649,SRR22709915,CORE_ASDO,3,0,0.0,0.0,0.0,HC
3650,SRR22709915,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
3651,SRR22709915,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
3652,SRR22709915,CORE_ASMO,3,0,0.0,0.0,0.0,HC
3653,SRR22709916,CORE_EMP1,4,1,0.25,2.4178966410242455,0.6044741602560614,HC
3654,SRR22709916,CORE_EMP2,4,1,0.25,3.1816782758229887,0.7954195689557472,HC
3655,SRR22709916,CORE_EMP,5,2,0.4,4.479659933477787,1.791863973391115,HC
3656,SRR22709916,CORE_EMP_alt,5,2,0.4,4.479659933477787,1.791863973391115,HC
3657,SRR22709916,CORE_TAL,5,0,0.0,0.0,0.0,HC
3658,SRR22709916,CORE_TK_var1,4,1,0.25,2.9993332640253265,0.7498333160063316,HC
3659,SRR22709916,CORE_TK_var2,6,2,0.3333333333333333,3.274974807908061,1.091658269302687,HC
3660,SRR22709916,CORE_ED_var1,5,0,0.0,0.0,0.0,HC
3661,SRR22709916,CORE_ED_var2,6,0,0.0,0.0,0.0,HC
3662,SRR22709916,CORE_ASDO,3,0,0.0,0.0,0.0,HC
